t,sin,cos
0.1500000000000001,0.14943813247359933,0.9887710779360422
0.1520000000000001,0.1514153744349449,0.9884702243288492
0.1540000000000001,0.15339201073499464,0.9881654168420767
0.1560000000000001,0.15536803346720598,0.9878566566949545
0.1580000000000001,0.1573434347274906,0.9875439451225226
0.16000000000000011,0.1593182066142461,0.9872272833756269
0.16200000000000012,0.16129234122838754,0.986906672720914
0.16400000000000012,0.16326583067337913,0.9865821144408262
0.16600000000000012,0.16523866705526574,0.986253609833596
0.16800000000000012,0.16721084248270443,0.9859211602132415
0.17000000000000012,0.16918234906699614,0.9855847669095607
0.17200000000000013,0.17115317892211715,0.9852444312681263
0.17400000000000013,0.17312332416475068,0.9849001546502806
0.17600000000000013,0.17509277691431838,0.9845519384331295
0.17800000000000013,0.1770615292930119,0.9841997840095373
0.18000000000000013,0.17902957342582432,0.9838436927881213
0.18200000000000013,0.18099690144058173,0.9834836661932461
0.18400000000000014,0.1829635054679747,0.9831197056650174
0.18600000000000014,0.1849293776415898,0.9827518126592768
0.18800000000000014,0.18689451009794084,0.9823799886475959
0.19000000000000014,0.1888588949765007,0.9820042351172703
0.19200000000000014,0.1908225244197325,0.9816245535713135
0.19400000000000014,0.19278539057312102,0.9812409455284513
0.19600000000000015,0.1947474855852043,0.9808534125231153
0.19800000000000015,0.1967088016076049,0.9804619561054371
0.20000000000000015,0.19866933079506136,0.9800665778412416
0.20200000000000015,0.20062906530545954,0.9796672793120416
0.20400000000000015,0.202587997299864,0.9792640621150305
0.20600000000000016,0.20454611894254934,0.9788569278630767
0.20800000000000016,0.20650342240103167,0.9784458781847165
0.21000000000000016,0.20845989984609972,0.9780309147241482
0.21200000000000016,0.21041554345184635,0.9776120391412251
0.21400000000000016,0.2123703453956997,0.9771892531114488
0.21600000000000016,0.21432429785845467,0.976762558325963
0.21800000000000017,0.21627739302430393,0.9763319564915464
0.22000000000000017,0.2182296230808695,0.9758974493306054
0.22200000000000017,0.22018098021923369,0.9754590385811684
0.22400000000000017,0.22213145663397058,0.9750167259968777
0.22600000000000017,0.22408104452317712,0.974570513346983
0.22800000000000017,0.22602973608850432,0.9741204024163344
0.23000000000000018,0.22797752353518858,0.9736663950053748
0.23200000000000018,0.22992439907208262,0.9732084929301335
0.23400000000000018,0.23187035491168698,0.972746698022218
0.23600000000000018,0.23381538327018084,0.9722810121288076
0.23800000000000018,0.23575947636745337,0.971811437112645
0.24000000000000019,0.23770262642713477,0.9713379748520296
0.2420000000000002,0.2396448256766274,0.9708606272408099
0.2440000000000002,0.24158606634713686,0.9703793961883758
0.2460000000000002,0.24352634067370305,0.9698942836196508
0.2480000000000002,0.24546564089523124,0.9694052914750845
0.25000000000000017,0.2474039592545231,0.9689124217106447
0.25200000000000017,0.24934128799830785,0.9684156762978101
0.25400000000000017,0.25127761937727305,0.9679150572235615
0.25600000000000017,0.2532129456460958,0.9674105664903745
0.2580000000000002,0.2551472590634736,0.9669022061162115
0.2600000000000002,0.2570805518921553,0.9663899781345132
0.2620000000000002,0.25901281639897217,0.9658738845941909
0.2640000000000002,0.2609440448548689,0.965353927559618
0.2660000000000002,0.26287422953493406,0.9648301091106221
0.2680000000000002,0.2648033627184316,0.9643024313424761
0.2700000000000002,0.2667314366888313,0.9637708963658904
0.2720000000000002,0.2686584437338399,0.9632355063070044
0.2740000000000002,0.27058437614543185,0.9626962633073775
0.2760000000000002,0.27250922621987994,0.9621531695239809
0.2780000000000002,0.2744329862577865,0.9616062271291891
0.2800000000000002,0.27635564856411393,0.9610554383107709
0.2820000000000002,0.2782772054482156,0.9605008052718809
0.2840000000000002,0.2801976492238665,0.9599423302310505
0.2860000000000002,0.2821169722092941,0.959380015422179
0.2880000000000002,0.284035166727209,0.958813863094525
0.2900000000000002,0.2859522251048357,0.9582438755126971
0.2920000000000002,0.2878681396739433,0.9576700549566448
0.2940000000000002,0.289782902770876,0.9570924037216495
0.2960000000000002,0.291696506736584,0.9565109241183155
0.2980000000000002,0.293608943916654,0.9559256184725604
0.3000000000000002,0.29552020666133977,0.955336489125606
0.3020000000000002,0.29743028732559296,0.9547435384339688
0.3040000000000002,0.2993391782690934,0.9541467687694508
0.3060000000000002,0.3012468718562799,0.95354618251913
0.3080000000000002,0.3031533604563806,0.9529417820853505
0.3100000000000002,0.3050586364434437,0.9523335698857134
0.3120000000000002,0.3069626921963678,0.9517215483530663
0.3140000000000002,0.30886552009893237,0.9511057199354949
0.3160000000000002,0.31076711253982836,0.9504860870963118
0.3180000000000002,0.31266746191268857,0.9498626523140477
0.32000000000000023,0.314566560616118,0.9492354180824408
0.32200000000000023,0.31646440105372436,0.9486043869104273
0.32400000000000023,0.3183609756341485,0.9479695613221308
0.32600000000000023,0.3202562767710946,0.947330943856853
0.32800000000000024,0.32215029688336055,0.946688537069063
0.33000000000000024,0.3240430283948686,0.9460423435283869
0.33200000000000024,0.32593446373469503,0.9453923658195981
0.33400000000000024,0.3278245953371012,0.9447386065426066
0.33600000000000024,0.32971341564156303,0.9440810683124484
0.33800000000000024,0.33160091709280193,0.9434197537592759
0.34000000000000025,0.3334870921408146,0.9427546655283462
0.34200000000000025,0.3353719332409034,0.9420858062800114
0.34400000000000025,0.33725543285370635,0.9414131786897075
0.34600000000000025,0.3391375834452276,0.9407367854479441
0.34800000000000025,0.3410183774868672,0.9400566292602933
0.35000000000000026,0.34289780745545156,0.9393727128473788
0.35200000000000026,0.34477586583326336,0.9386850389448654
0.35400000000000026,0.3466525451080715,0.9379936103034479
0.35600000000000026,0.3485278377731613,0.9372984296888398
0.35800000000000026,0.3504017363273648,0.9365994998817626
0.36000000000000026,0.3522742332750902,0.9358968236779348
0.36200000000000027,0.3541453211263522,0.9351904038880601
0.36400000000000027,0.3560149923968019,0.9344802433378167
0.36600000000000027,0.35788323960775664,0.9337663448678459
0.36800000000000027,0.35975005528623016,0.9330487113337408
0.3700000000000003,0.3616154319649622,0.9323273456060344
0.3720000000000003,0.3634793621824486,0.9316022505701885
0.3740000000000003,0.3653418384829708,0.9308734291265827
0.3760000000000003,0.3672028534166263,0.9301408841905013
0.3780000000000003,0.36906239953935766,0.9294046186921235
0.3800000000000003,0.37092046941298296,0.9286646355765101
0.3820000000000003,0.3727770556052251,0.9279209378035926
0.3840000000000003,0.374632150689742,0.9271735283481612
0.3860000000000003,0.3764857472461555,0.9264224101998526
0.3880000000000003,0.3783378378600821,0.9256675863631384
0.3900000000000003,0.3801884151231617,0.924909059857313
0.3920000000000003,0.3820374716330877,0.9241468337164813
0.3940000000000003,0.38388499999363657,0.923380910989547
0.3960000000000003,0.3857309928146973,0.9226112947401999
0.3980000000000003,0.38757544271230104,0.921837988046904
0.4000000000000003,0.38941834230865074,0.921060994002885
0.4020000000000003,0.39125968423215046,0.920280315716118
0.4040000000000003,0.3930994611174349,0.9194959563093154
0.4060000000000003,0.394937665605399,0.9187079189199133
0.4080000000000003,0.39677429034322725,0.9179162067000606
0.4100000000000003,0.39860932798442317,0.917120822816605
0.4120000000000003,0.40044277118883864,0.9163217704510809
0.4140000000000003,0.40227461262270325,0.9155190527996968
0.4160000000000003,0.4041048449586538,0.9147126730733222
0.4180000000000003,0.40593346087576326,0.9139026344974749
0.4200000000000003,0.4077604530595705,0.9130889403123081
0.4220000000000003,0.40958581420210916,0.9122715937725976
0.4240000000000003,0.4114095370019371,0.9114505981477283
0.4260000000000003,0.4132316141641656,0.9106259567216817
0.4280000000000003,0.41505203840048843,0.9097976727930224
0.4300000000000003,0.41687080242921104,0.908965749674885
0.43200000000000033,0.4186878989752798,0.9081301906949608
0.43400000000000033,0.4205033207703109,0.9072909991954847
0.43600000000000033,0.4223170605526196,0.9064481785332216
0.43800000000000033,0.4241291110672491,0.9056017320794528
0.44000000000000034,0.4259394650659999,0.9047516632199633
0.44200000000000034,0.4277481153074584,0.9038979753550271
0.44400000000000034,0.4295550545570259,0.9030406718993949
0.44600000000000034,0.43136027558694795,0.902179756282279
0.44800000000000034,0.4331637711763428,0.9013152319473409
0.45000000000000034,0.4349655341112305,0.9004471023526768
0.45200000000000035,0.4367655571845617,0.8995753709708039
0.45400000000000035,0.4385638331962466,0.8987000412886464
0.45600000000000035,0.4403603549531834,0.8978211168075222
0.45800000000000035,0.44215511526928747,0.8969386010431277
0.46000000000000035,0.44394810696552006,0.8960524975255251
0.46200000000000035,0.44573932286991674,0.8951628097991271
0.46400000000000036,0.44752875581761625,0.8942695414226833
0.46600000000000036,0.4493163986508892,0.8933726959692664
0.46800000000000036,0.4511022442191666,0.8924722770262566
0.47000000000000036,0.4528862853790686,0.8915682881953287
0.47200000000000036,0.45466851499443295,0.8906607330924369
0.47400000000000037,0.45644892593634356,0.8897496153478002
0.47600000000000037,0.458227511083159,0.8888349386058884
0.47800000000000037,0.46000426332054106,0.8879167065254073
0.48000000000000037,0.46177917554148323,0.886994922779284
0.4820000000000004,0.4635522406463389,0.8860695910546522
0.4840000000000004,0.46532345154285004,0.8851407150528378
0.4860000000000004,0.46709280114617546,0.8842082984893431
0.4880000000000004,0.46886028237891914,0.8832723450938336
0.4900000000000004,0.47062588817115836,0.8823328586101213
0.4920000000000004,0.4723896114604724,0.8813898427961511
0.4940000000000004,0.47415144519197056,0.8804433014239847
0.4960000000000004,0.4759113823183201,0.8794932382797868
0.4980000000000004,0.47766941579977484,0.8785396571638083
0.5000000000000003,0.4794255386042033,0.8775825618903725
0.5020000000000003,0.4811797437071166,0.8766219562878593
0.5040000000000003,0.48293202409169667,0.8756578441986899
0.5060000000000003,0.48468237274882425,0.8746902294793111
0.5080000000000003,0.4864307826771071,0.8737191160001806
0.5100000000000003,0.4881772468829078,0.8727445076457511
0.5120000000000003,0.4899217583803719,0.8717664083144546
0.5140000000000003,0.4916643101914557,0.8707848219186873
0.5160000000000003,0.4934048953459542,0.8697997523847935
0.5180000000000003,0.4951435068815293,0.8688112036530496
0.5200000000000004,0.496880137843737,0.8678191796776498
0.5220000000000004,0.49861478128605585,0.8668236844266881
0.5240000000000004,0.5003474302699145,0.8658247218821447
0.5260000000000004,0.502078077864719,0.864822296039868
0.5280000000000004,0.5038067171478816,0.8638164109095604
0.5300000000000004,0.5055333412048473,0.8628070705147608
0.5320000000000004,0.5072579431291222,0.8617942788928297
0.5340000000000004,0.508980516022301,0.8607780400949319
0.5360000000000004,0.5107010529940943,0.8597583581860215
0.5380000000000004,0.5124195471623566,0.8587352372448247
0.5400000000000004,0.5141359916531134,0.8577086813638239
0.5420000000000004,0.5158503796005892,0.8566786946492413
0.5440000000000004,0.5175627041472344,0.8556452812210223
0.5460000000000004,0.519272958443753,0.8546084452128193
0.5480000000000004,0.5209811356491302,0.853568190771975
0.5500000000000004,0.5226872289306594,0.8525245220595056
0.5520000000000004,0.5243912314639699,0.8514774432500847
0.5540000000000004,0.5260931364330538,0.850426958532026
0.5560000000000004,0.5277929370302933,0.8493730721072672
0.5580000000000004,0.5294906264564885,0.8483157881913523
0.5600000000000004,0.5311861979208837,0.8472551110134159
0.5620000000000004,0.5328796446411956,0.846191044816165
0.5640000000000004,0.5345709598436393,0.8451235938558632
0.5660000000000004,0.5362601367629566,0.8440527624023129
0.5680000000000004,0.5379471686424417,0.8429785547388381
0.5700000000000004,0.5396320487339695,0.8419009751622685
0.5720000000000004,0.541314770298022,0.8408200279829208
0.5740000000000004,0.542995326603715,0.8397357175245822
0.5760000000000004,0.5446737109288255,0.8386480481244931
0.5780000000000004,0.5463499165598186,0.8375570241333298
0.5800000000000004,0.5480239367918739,0.8364626499151867
0.5820000000000004,0.5496957649289127,0.8353649298475592
0.5840000000000004,0.5513653942836247,0.8342638683213262
0.5860000000000004,0.5530328181774948,0.8331594697407322
0.5880000000000004,0.5546980299408295,0.83205173852337
0.5900000000000004,0.5563610229127841,0.8309406791001632
0.5920000000000004,0.5580217904413889,0.829826295915348
0.5940000000000004,0.5596803258835759,0.8287085934264555
0.5960000000000004,0.5613366226052056,0.8275875761042942
0.5980000000000004,0.5629906739810933,0.8264632484329321
0.6000000000000004,0.5646424733950357,0.8253356149096781
0.6020000000000004,0.5662920142398374,0.8242046800450649
0.6040000000000004,0.5679392899173372,0.8230704483628304
0.6060000000000004,0.5695842938384347,0.8219329243999
0.6080000000000004,0.5712270194231162,0.8207921127063679
0.6100000000000004,0.5728674601004816,0.8196480178454792
0.6120000000000004,0.5745056093087705,0.8185006443936121
0.6140000000000004,0.5761414604953881,0.8173499969402588
0.6160000000000004,0.577775007116932,0.8161960800880076
0.6180000000000004,0.5794062426392177,0.8150388984525242
0.6200000000000004,0.5810351605373054,0.8138784566625337
0.6220000000000004,0.5826617542955257,0.8127147593598018
0.6240000000000004,0.5842860174075057,0.8115478111991159
0.6260000000000004,0.5859079433761951,0.8103776168482675
0.6280000000000004,0.5875275257138922,0.809204180988032
0.6300000000000004,0.5891447579422698,0.8080275083121516
0.6320000000000005,0.5907596335924012,0.8068476035273153
0.6340000000000005,0.592372146204786,0.8056644713531407
0.6360000000000005,0.5939822893293757,0.804478116522155
0.6380000000000005,0.5955900565256,0.8032885437797757
0.6400000000000005,0.5971954413623924,0.8020957578842923
0.6420000000000005,0.5987984374182156,0.8008997636068469
0.6440000000000005,0.6003990382810875,0.799700565731415
0.6460000000000005,0.6019972375486069,0.7984981690547864
0.6480000000000005,0.6035930288279786,0.7972925783865462
0.6500000000000005,0.6051864057360399,0.7960837985490555
0.6520000000000005,0.6067773618992852,0.7948718343774321
0.6540000000000005,0.6083658909538918,0.793656690719531
0.6560000000000005,0.6099519865457459,0.7924383724359253
0.6580000000000005,0.611535642330467,0.7912168843998864
0.6600000000000005,0.6131168519734341,0.7899922314973647
0.6620000000000005,0.6146956091498109,0.7887644186269706
0.6640000000000005,0.6162719075445707,0.7875334506999535
0.6660000000000005,0.617845740852522,0.7862993326401837
0.6680000000000005,0.6194171027783336,0.7850620693841317
0.6700000000000005,0.62098598703656,0.783821665880849
0.6720000000000005,0.6225523873516663,0.7825781270919479
0.6740000000000005,0.6241162974580533,0.7813314579915817
0.6760000000000005,0.6256777111000825,0.7800816635664254
0.6780000000000005,0.6272366220321016,0.7788287488156549
0.6800000000000005,0.6287930240184689,0.7775727187509276
0.6820000000000005,0.6303469108335785,0.7763135783963622
0.6840000000000005,0.6318982762618852,0.7750513327885181
0.6860000000000005,0.6334471140979294,0.7737859869763763
0.6880000000000005,0.6349934181463619,0.7725175460213183
0.6900000000000005,0.6365371822219683,0.7712460149971063
0.6920000000000005,0.6380784001496946,0.7699713989898626
0.6940000000000005,0.6396170657646711,0.7686937030980496
0.6960000000000005,0.6411531729122374,0.7674129324324491
0.6980000000000005,0.6426867154479668,0.7661290921161421
0.7000000000000005,0.6442176872376915,0.764842187284488
0.7020000000000005,0.645746082157526,0.7635522230851047
0.7040000000000005,0.647271894093893,0.7622592046778472
0.7060000000000005,0.6487951169435466,0.7609631372347873
0.7080000000000005,0.6503157446135975,0.759664025940193
0.7100000000000005,0.6518337710215371,0.7583618759905079
0.7120000000000005,0.6533491900952616,0.7570566925943298
0.7140000000000005,0.654861995773097,0.755748480972391
0.7160000000000005,0.6563721820038223,0.7544372463575357
0.7180000000000005,0.6578797427466948,0.7531229939947011
0.7200000000000005,0.6593846719714735,0.7518057291408946
0.7220000000000005,0.6608869636584436,0.750485457065174
0.7240000000000005,0.66238661179844,0.7491621830486257
0.7260000000000005,0.6638836103928727,0.7478359123843442
0.7280000000000005,0.6653779534537487,0.7465066503774102
0.7300000000000005,0.6668696350036982,0.74517440234487
0.7320000000000005,0.668358649075997,0.743839173615714
0.7340000000000005,0.6698449897145904,0.7425009695308554
0.7360000000000005,0.6713286509741181,0.7411597954431086
0.7380000000000005,0.6728096269199371,0.7398156567171683
0.7400000000000005,0.6742879116281455,0.7384685587295875
0.7420000000000005,0.6757634991856064,0.7371185068687565
0.7440000000000005,0.6772363836899715,0.7357655065348807
0.7460000000000006,0.6787065592497049,0.7344095631399599
0.7480000000000006,0.6801740199841063,0.7330506821077658
0.7500000000000006,0.6816387600233346,0.7316888688738205
0.7520000000000006,0.6831007735084317,0.7303241288853755
0.7540000000000006,0.6845600545913455,0.7289564676013884
0.7560000000000006,0.6860165974349537,0.7275858904925031
0.7580000000000006,0.6874703962130868,0.7262124030410259
0.7600000000000006,0.6889214451105518,0.7248360107409048
0.7620000000000006,0.6903697383231548,0.7234567190977071
0.7640000000000006,0.691815270057725,0.7220745336285977
0.7660000000000006,0.6932580345321375,0.7206894598623166
0.7680000000000006,0.6946980259753361,0.7193015033391569
0.7700000000000006,0.6961352386273572,0.717910669610943
0.7720000000000006,0.6975696667393518,0.7165169642410077
0.7740000000000006,0.6990013045736096,0.715120392804171
0.7760000000000006,0.7004301464035811,0.7137209608867164
0.7780000000000006,0.701856186513901,0.71231867408637
0.7800000000000006,0.7032794192004106,0.710913538012277
0.7820000000000006,0.704699838770181,0.7095055582849797
0.7840000000000006,0.706117439541536,0.7080947405363954
0.7860000000000006,0.7075322158440744,0.7066810904097931
0.7880000000000006,0.7089441620186927,0.7052646135597713
0.7900000000000006,0.7103532724176083,0.7038453156522356
0.7920000000000006,0.7117595414043811,0.7024232023643759
0.7940000000000006,0.7131629633539376,0.7009982793846432
0.7960000000000006,0.7145635326525914,0.6995705524127277
0.7980000000000006,0.7159612436980674,0.6981400271595353
0.8000000000000006,0.7173560908995231,0.696706709347165
0.8020000000000006,0.7187480686775719,0.6952706047088864
0.8040000000000006,0.7201371714643041,0.6938317189891159
0.8060000000000006,0.7215233937033108,0.6923900579433945
0.8080000000000006,0.7229067298497046,0.6909456273383646
0.8100000000000006,0.7242871743701429,0.6894984329517466
0.8120000000000006,0.7256647217428495,0.6880484805723162
0.8140000000000006,0.7270393664576366,0.6865957759998806
0.8160000000000006,0.7284111030159273,0.6851403250452568
0.8180000000000006,0.7297799259307771,0.6836821335302462
0.8200000000000006,0.7311458297268962,0.682221207287613
0.8220000000000006,0.7325088089406714,0.6807575521610605
0.8240000000000006,0.7338688581201874,0.6792911740052069
0.8260000000000006,0.7352259718252495,0.6778220786855629
0.8280000000000006,0.7365801446274045,0.6763502720785081
0.8300000000000006,0.7379313711099632,0.6748757600712667
0.8320000000000006,0.7392796458680212,0.6733985485618847
0.8340000000000006,0.7406249635084816,0.6719186434592066
0.8360000000000006,0.7419673186500754,0.6704360506828504
0.8380000000000006,0.7433067059233839,0.6689507761631853
0.8400000000000006,0.7446431199708597,0.6674628258413077
0.8420000000000006,0.7459765554468486,0.6659722056690165
0.8440000000000006,0.7473070070176102,0.6644789216087906
0.8460000000000006,0.7486344693613403,0.6629829796337644
0.8480000000000006,0.7499589371681911,0.6614843857277035
0.8500000000000006,0.7512804051402932,0.6599831458849816
0.8520000000000006,0.7525988679917763,0.6584792661105563
0.8540000000000006,0.753914320448791,0.6569727524199445
0.8560000000000006,0.755226757249529,0.6554636108391989
0.8580000000000007,0.7565361731442453,0.653951847404884
0.8600000000000007,0.7578425628952774,0.6524374681640513
0.8620000000000007,0.7591459212770685,0.650920479174216
0.8640000000000007,0.7604462430761867,0.6494008865033318
0.8660000000000007,0.7617435230913465,0.6478786962297675
0.8680000000000007,0.7630377561334296,0.6463539144422821
0.8700000000000007,0.7643289370255055,0.6448265472400007
0.8720000000000007,0.7656170606028525,0.6432966007323901
0.8740000000000007,0.7669021217129778,0.6417640810392343
0.8760000000000007,0.7681841152156389,0.6402289942906101
0.8780000000000007,0.7694630359828633,0.6386913466268623
0.8800000000000007,0.7707388788989697,0.6371511441985797
0.8820000000000007,0.7720116388605882,0.6356083931665697
0.8840000000000007,0.7732813107766806,0.6340630997018346
0.8860000000000007,0.774547889568561,0.6325152699855461
0.8880000000000007,0.7758113701699157,0.630964910209021
0.8900000000000007,0.7770717475268243,0.6294120265736963
0.8920000000000007,0.7783290165977788,0.6278566252911046
0.8940000000000007,0.7795831723537048,0.6262987125828489
0.8960000000000007,0.7808342097779807,0.6247382946805778
0.8980000000000007,0.7820821238664586,0.6231753778259611
0.9000000000000007,0.7833269096274839,0.621609968270664
0.9020000000000007,0.7845685620819149,0.6200420722763225
0.9040000000000007,0.7858070762631439,0.6184716961145187
0.9060000000000007,0.7870424472171156,0.616898846066755
0.9080000000000007,0.7882746700023476,0.6153235284244296
0.9100000000000007,0.7895037396899508,0.613745749488811
0.9120000000000007,0.7907296513636479,0.6121655155710127
0.9140000000000007,0.7919524001197938,0.6105828329919684
0.9160000000000007,0.7931719810673952,0.6089977080824062
0.9180000000000007,0.7943883893281299,0.6074101471828236
0.9200000000000007,0.7956016200363665,0.6058201566434622
0.9220000000000007,0.7968116683391837,0.604227742824282
0.9240000000000007,0.79801852939639,0.6026329120949362
0.9260000000000007,0.7992221983805426,0.6010356708347455
0.9280000000000007,0.8004226704769675,0.5994360254326728
0.9300000000000007,0.8016199408837775,0.5978339822872977
0.9320000000000007,0.802814004811893,0.5962295478067905
0.9340000000000007,0.8040048574850596,0.594622728408887
0.9360000000000007,0.8051924941398683,0.5930135305208627
0.9380000000000007,0.8063769100257739,0.5914019605795071
0.9400000000000007,0.8075581004051147,0.5897880250310976
0.9420000000000007,0.8087360605531306,0.5881717303313745
0.9440000000000007,0.8099107857579826,0.5865530829455142
0.9460000000000007,0.8110822713207714,0.5849320893481041
0.9480000000000007,0.8122505125555565,0.5833087560231167
0.9500000000000007,0.8134155047893742,0.5816830894638829
0.9520000000000007,0.8145772433622573,0.5800550961730668
0.9540000000000007,0.8157357236272531,0.5784247826626394
0.9560000000000007,0.8168909409504421,0.5767921554538527
0.9580000000000007,0.8180428907109565,0.575157221077213
0.9600000000000007,0.8191915683009987,0.573519986072456
0.9620000000000007,0.82033696912586,0.5718804569885194
0.9640000000000007,0.8214790886039385,0.5702386403835175
0.9660000000000007,0.822617922166758,0.5685945428247142
0.9680000000000007,0.8237534652589855,0.5669481708884977
0.9700000000000008,0.8248857133384505,0.5652995311603537
0.9720000000000008,0.8260146618761619,0.5636486302348387
0.9740000000000008,0.8271403063563271,0.5619954747155543
0.9760000000000008,0.8282626422763698,0.5603400712151204
0.9780000000000008,0.8293816651469477,0.5586824263551489
0.9800000000000008,0.8304973704919709,0.5570225467662167
0.9820000000000008,0.8316097538486195,0.5553604390878402
0.9840000000000008,0.8327188107673614,0.5536961099684478
0.9860000000000008,0.8338245368119706,0.5520295660653538
0.9880000000000008,0.8349269275595442,0.5503608140447315
0.9900000000000008,0.836025978600521,0.548689860581587
0.9920000000000008,0.8371216855386979,0.5470167123597316
0.9940000000000008,0.8382140439912489,0.5453413760717561
0.9960000000000008,0.8393030495887416,0.5436638584190036
0.9980000000000008,0.8403886979751549,0.5419841661115422
1.0000000000000007,0.8414709848078968,0.5403023058681392
1.0020000000000007,0.8425499057578216,0.5386182844162329
1.0040000000000007,0.8436254565092467,0.5369321084919072
1.0060000000000007,0.8446976327599706,0.5352437848398633
1.0080000000000007,0.8457664302212896,0.5335533202133939
1.0100000000000007,0.8468318446180155,0.5318607213743549
1.0120000000000007,0.8478938716884921,0.5301659950931396
1.0140000000000007,0.8489525071846123,0.5284691481486508
1.0160000000000007,0.8500077468718359,0.5267701873282741
1.0180000000000007,0.8510595865292053,0.5250691194278503
1.0200000000000007,0.8521080219493633,0.523365951251649
1.0220000000000007,0.8531530489385696,0.5216606896123405
1.0240000000000007,0.8541946633167178,0.519953341330969
1.0260000000000007,0.8552328609173515,0.5182439132369255
1.0280000000000007,0.856267637587682,0.5165324121679201
1.0300000000000007,0.8572989891886037,0.5148188449699548
1.0320000000000007,0.8583269115947119,0.5131032184972959
1.0340000000000007,0.8593514006943179,0.5113855396124473
1.0360000000000007,0.8603724523894671,0.5096658151861219
1.0380000000000007,0.8613900625959539,0.5079440520972154
1.0400000000000007,0.8624042272433388,0.5062202572327777
1.0420000000000007,0.8634149422749645,0.5044944374879862
1.0440000000000007,0.8644222036479725,0.5027665997661174
1.0460000000000007,0.8654260073333183,0.5010367509785197
